X,Y,Z,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text,OGR_STYLE,,,,
31826.92782,-25429.79275,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31841.73329,-25446.23588,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31855.35567,-25463.67174,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31867.7286,-25482.01537,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31878.79181,-25501.1774,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31888.49139,-25521.06449,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31896.78009,-25541.57975,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31903.61753,-25562.62322,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31908.9704,-25584.09239,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31912.81261,-25605.88265,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31915.12545,-25627.88786,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31915.89765,-25650.00079,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3367,,PEN(c:#7bc0f9),,,,
31915.89765,-25967.00272,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3368,,PEN(c:#eb144a),,,,
31915.89765,-25332.99887,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3368,,PEN(c:#eb144a),,,,
31281.89379,-25332.99887,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3368,,PEN(c:#eb144a),,,,
31281.89379,-25967.00272,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3368,,PEN(c:#eb144a),,,,
31915.89765,-25967.00272,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3368,,PEN(c:#eb144a),,,,
31915.89757,-12290.00068,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31915.12537,-12312.11361,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31912.81253,-12334.11882,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31908.97032,-12355.90909,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31903.61745,-12377.37825,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31896.78002,-12398.42172,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31888.49131,-12418.93698,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31878.79173,-12438.82407,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31867.72852,-12457.98611,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31855.35559,-12476.32974,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31841.73321,-12493.76559,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31826.92775,-12510.20872,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31811.01133,-12525.57902,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31794.06152,-12539.80161,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31776.16087,-12552.80719,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31757.39661,-12564.5324,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31737.86014,-12574.92012,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31717.64665,-12583.91975,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31696.85463,-12591.48743,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31675.58535,-12597.58629,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31653.94245,-12602.18664,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31632.03137,-12605.26604,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31609.95885,-12606.8095,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31587.83243,-12606.8095,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31565.75992,-12605.26604,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31543.84883,-12602.18664,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31522.20593,-12597.58629,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31500.93666,-12591.48743,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31480.14463,-12583.91975,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31459.93114,-12574.92012,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31440.39468,-12564.5324,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31421.63041,-12552.80719,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31403.72977,-12539.80161,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31386.77995,-12525.57902,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31370.86354,-12510.20872,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31356.05808,-12493.76559,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31342.43569,-12476.32974,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31330.06276,-12457.98611,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31318.99955,-12438.82407,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31309.29997,-12418.93698,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31301.01127,-12398.42172,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31294.17383,-12377.37825,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31288.82097,-12355.90909,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31284.97875,-12334.11882,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31282.66591,-12312.11361,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31281.89371,-12290.00068,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31282.66591,-12267.88774,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31284.97875,-12245.88254,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31288.82097,-12224.09227,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31294.17383,-12202.6231,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31301.01127,-12181.57963,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31309.29997,-12161.06438,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31318.99955,-12141.17729,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31330.06276,-12122.01525,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31342.43569,-12103.67162,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31356.05808,-12086.23577,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31370.86354,-12069.79263,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31386.77995,-12054.42234,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31403.72977,-12040.19975,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31421.63041,-12027.19417,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31440.39468,-12015.46895,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31459.93114,-12005.08123,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31480.14463,-11996.08161,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31500.93666,-11988.51393,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31522.20593,-11982.41506,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31543.84883,-11977.81472,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31565.75992,-11974.73532,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31587.83243,-11973.19186,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31609.95885,-11973.19186,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31632.03137,-11974.73532,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31653.94245,-11977.81472,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31675.58535,-11982.41506,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31696.85463,-11988.51393,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31717.64665,-11996.08161,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31737.86014,-12005.08123,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31757.39661,-12015.46895,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31776.16087,-12027.19417,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31794.06152,-12040.19975,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31811.01133,-12054.42234,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31826.92775,-12069.79263,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31841.73321,-12086.23577,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31855.35559,-12103.67162,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31867.72852,-12122.01525,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31878.79173,-12141.17729,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31888.49131,-12161.06438,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31896.78002,-12181.57963,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31903.61745,-12202.6231,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31908.97032,-12224.09227,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31912.81253,-12245.88254,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31915.12537,-12267.88774,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31915.89757,-12290.00068,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3369,,PEN(c:#7bc0f9),,,,
31915.89757,-12607.00261,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336A,,PEN(c:#eb144a),,,,
31915.89757,-11972.99875,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336A,,PEN(c:#eb144a),,,,
31281.89371,-11972.99875,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336A,,PEN(c:#eb144a),,,,
31281.89371,-12607.00261,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336A,,PEN(c:#eb144a),,,,
31915.89757,-12607.00261,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336A,,PEN(c:#eb144a),,,,
38160.97486,-5088.572865,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38160.20266,-5110.685802,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38157.88982,-5132.691006,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38154.0476,-5154.481272,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38148.69474,-5175.950438,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38141.8573,-5196.99391,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38133.5686,-5217.509165,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38123.86902,-5237.396256,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38112.80581,-5256.558294,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38100.43288,-5274.901924,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38086.81049,-5292.337777,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38072.00503,-5308.780908,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38056.08862,-5324.151208,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38039.1388,-5338.373794,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38021.23816,-5351.379374,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38002.47389,-5363.104588,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37982.93743,-5373.492311,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37962.72394,-5382.491935,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37941.93191,-5390.059615,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37920.66264,-5396.158482,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37899.01973,-5400.758822,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37877.10865,-5403.838224,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37855.03614,-5405.381685,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37832.90972,-5405.381685,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37810.8372,-5403.838224,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37788.92612,-5400.758822,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37767.28322,-5396.158482,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37746.01394,-5390.059615,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37725.22191,-5382.491935,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37705.00843,-5373.492311,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37685.47196,-5363.104588,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37666.7077,-5351.379374,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37648.80705,-5338.373794,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37631.85723,-5324.151208,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37615.94082,-5308.780908,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37601.13536,-5292.337777,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37587.51298,-5274.901924,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37575.14005,-5256.558294,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37564.07684,-5237.396256,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37554.37726,-5217.509165,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37546.08855,-5196.99391,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37539.25112,-5175.950438,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37533.89825,-5154.481272,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37530.05604,-5132.691006,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37527.7432,-5110.685802,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37526.971,-5088.572865,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37527.7432,-5066.459928,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37530.05604,-5044.454723,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37533.89825,-5022.664458,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37539.25112,-5001.195292,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37546.08855,-4980.15182,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37554.37726,-4959.636565,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37564.07684,-4939.749474,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37575.14005,-4920.587436,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37587.51298,-4902.243806,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37601.13536,-4884.807953,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37615.94082,-4868.364822,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37631.85723,-4852.994522,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37648.80705,-4838.771936,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37666.7077,-4825.766355,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37685.47196,-4814.041142,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37705.00843,-4803.653419,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37725.22191,-4794.653795,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37746.01394,-4787.086115,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37767.28322,-4780.987248,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37788.92612,-4776.386908,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37810.8372,-4773.307506,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37832.90972,-4771.764045,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37855.03614,-4771.764045,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37877.10865,-4773.307506,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37899.01973,-4776.386908,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37920.66264,-4780.987248,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37941.93191,-4787.086115,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37962.72394,-4794.653795,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
37982.93743,-4803.653419,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38002.47389,-4814.041142,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38021.23816,-4825.766355,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38039.1388,-4838.771936,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38056.08862,-4852.994522,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38072.00503,-4868.364822,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38086.81049,-4884.807953,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38100.43288,-4902.243806,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38112.80581,-4920.587436,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38123.86902,-4939.749474,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38133.5686,-4959.636565,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38141.8573,-4980.15182,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38148.69474,-5001.195292,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38154.0476,-5022.664458,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38157.88982,-5044.454723,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38160.20266,-5066.459928,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38160.97486,-5088.572865,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,336B,,PEN(c:#7bc0f9),,,,
38160.97486,-5405.574794,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336C,,PEN(c:#eb144a),,,,
38160.97486,-4771.570936,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336C,,PEN(c:#eb144a),,,,
37526.971,-4771.570936,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336C,,PEN(c:#eb144a),,,,
37526.971,-5405.574794,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336C,,PEN(c:#eb144a),,,,
38160.97486,-5405.574794,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,336C,,PEN(c:#eb144a),,,,
17805.63111,-26392.93055,0,c-emergencybell,,AcDbEntity:AcDbCircle,ByBlock,337F,,PEN(c:#8df084),,,,
17804.76638,-26417.69308,0,c-emergencybell,,AcDbEntity:AcDbCircle,ByBlock,337F,,PEN(c:#8df084),,,,
